GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
0042300151,2024-04-20,DEN,LAL,114.0,103.0
0042300152,2024-04-22,DEN,LAL,101.0,99.0
0042300153,2024-04-25,LAL,DEN,105.0,112.0
0042300154,2024-04-27,LAL,DEN,119.0,108.0
0042300155,2024-04-29,DEN,LAL,108.0,106.0
0042300161,2024-04-20,MIN,PHX,120.0,95.0
0042300162,2024-04-23,MIN,PHX,105.0,93.0
0042300163,2024-04-26,PHX,MIN,109.0,126.0
0042300164,2024-04-28,PHX,MIN,116.0,122.0
0042300171,2024-04-21,LAC,DAL,109.0,97.0
0042300172,2024-04-23,LAC,DAL,93.0,96.0
0042300173,2024-04-26,DAL,LAC,101.0,90.0
0042300174,2024-04-28,DAL,LAC,111.0,116.0
0042300175,2024-05-01,LAC,DAL,93.0,123.0
0042300176,2024-05-03,DAL,LAC,114.0,101.0
0042300201,2024-05-07,BOS,CLE,120.0,95.0
0042300202,2024-05-09,BOS,CLE,94.0,118.0
0042300203,2024-05-11,CLE,BOS,93.0,106.0
0042300204,2024-05-13,CLE,BOS,102.0,109.0
0042300205,2024-05-15,BOS,CLE,113.0,98.0
0042300211,2024-05-06,NYK,IND,121.0,117.0
0042300212,2024-05-08,NYK,IND,130.0,121.0
0042300213,2024-05-10,IND,NYK,111.0,106.0
0042300214,2024-05-12,IND,NYK,121.0,89.0
0042300215,2024-05-14,NYK,IND,121.0,91.0
0042300216,2024-05-17,IND,NYK,116.0,103.0
0042300217,2024-05-19,NYK,IND,109.0,130.0
0042300221,2024-05-07,OKC,DAL,117.0,95.0
0042300222,2024-05-09,OKC,DAL,110.0,119.0
0042300223,2024-05-11,DAL,OKC,105.0,101.0
0042300224,2024-05-13,DAL,OKC,96.0,100.0
0042300225,2024-05-15,OKC,DAL,92.0,104.0
0042300226,2024-05-18,DAL,OKC,117.0,116.0
0042300231,2024-05-04,DEN,MIN,99.0,106.0
0042300232,2024-05-06,DEN,MIN,80.0,106.0
0042300233,2024-05-10,MIN,DEN,90.0,117.0
0042300234,2024-05-12,MIN,DEN,107.0,115.0
0042300235,2024-05-14,DEN,MIN,112.0,97.0
0042300236,2024-05-16,MIN,DEN,115.0,70.0
0042300237,2024-05-19,DEN,MIN,90.0,98.0
0042300301,2024-05-21,BOS,IND,133.0,128.0
0042300302,2024-05-23,BOS,IND,126.0,110.0
0042300303,2024-05-25,IND,BOS,111.0,114.0
0042300304,2024-05-27,IND,BOS,102.0,105.0
0042300311,2024-05-22,MIN,DAL,105.0,108.0
0042300312,2024-05-24,MIN,DAL,108.0,109.0
0042300313,2024-05-26,DAL,MIN,116.0,107.0
0042300314,2024-05-28,DAL,MIN,100.0,105.0
0042300315,2024-05-30,MIN,DAL,103.0,124.0
0042300401,2024-06-06,BOS,DAL,107.0,89.0
0042300402,2024-06-09,BOS,DAL,105.0,98.0
0042300403,2024-06-12,DAL,BOS,99.0,106.0
0042300404,2024-06-14,DAL,BOS,122.0,84.0
0042300405,2024-06-17,BOS,DAL,106.0,88.0
