player,mp,PTS,REB,AST,STL,BLK,TO,FGA,FTA,FG_PCT,game_date,team_score,opponent_score,TS%,TOV%
Keita Bates-Diop,19.55,7.0,3.0,0.0,2.0,3.0,0.0,4.0,3.0,0.5,2023-11-17,131.0,128.0,0.6578947368421052,0.0
Jordan Goodwin,14.366666666666667,3.0,2.0,4.0,1.0,0.0,0.0,6.0,0.0,0.167,2023-11-17,131.0,128.0,0.25,0.0
Nassir Little,10.966666666666669,5.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.667,2023-11-17,131.0,128.0,0.8333333333333334,0.0
Udoka Azubuike,,,,,,,,,,,2023-11-17,131.0,128.0,,
Bol Bol,,,,,,,,,,,2023-11-17,131.0,128.0,,
Saben Lee,,,,,,,,,,,2023-11-17,131.0,128.0,,
Chimezie Metu,,,,,,,,,,,2023-11-17,131.0,128.0,,
Ochai Agbaji,25.48333333333333,8.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,0.75,2023-11-17,128.0,131.0,1.0,0.0
Lauri Markkanen,40.05,21.0,2.0,0.0,1.0,2.0,0.0,12.0,12.0,0.417,2023-11-17,128.0,131.0,0.6076388888888888,0.0
John Collins,34.96666666666667,15.0,14.0,1.0,0.0,2.0,0.0,10.0,6.0,0.5,2023-11-17,128.0,131.0,0.5933544303797468,0.0
Jordan Clarkson,35.6,37.0,3.0,5.0,1.0,0.0,0.0,26.0,4.0,0.538,2023-11-17,128.0,131.0,0.6664265129682997,0.0
Keyonte George,28.966666666666665,15.0,3.0,6.0,1.0,0.0,3.0,11.0,3.0,0.455,2023-11-17,128.0,131.0,0.6087662337662337,0.195822454308094
Kelly Olynyk,19.916666666666668,7.0,4.0,7.0,0.0,0.0,1.0,4.0,0.0,0.75,2023-11-17,128.0,131.0,0.875,0.2
Collin Sexton,20.366666666666667,8.0,4.0,4.0,0.0,2.0,0.0,8.0,2.0,0.375,2023-11-17,128.0,131.0,0.4504504504504504,0.0
Talen Horton-Tucker,19.03333333333333,9.0,3.0,4.0,0.0,1.0,3.0,5.0,4.0,0.4,2023-11-17,128.0,131.0,0.6656804733727811,0.3073770491803279
Simone Fontecchio,15.45,8.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.6,2023-11-17,128.0,131.0,0.8,0.1666666666666666
Kris Dunn,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-17,128.0,131.0,,
Taylor Hendricks,,,,,,,,,,,2023-11-17,128.0,131.0,,
Luka Samanic,,,,,,,,,,,2023-11-17,128.0,131.0,,
Brice Sensabaugh,,,,,,,,,,,2023-11-17,128.0,131.0,,
Omer Yurtseven,,,,,,,,,,,2023-11-17,128.0,131.0,,
Cam Reddish,30.58333333333333,8.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,0.5,2023-11-17,107.0,95.0,0.6944444444444444,0.1479289940828402
LeBron James,34.53333333333333,35.0,5.0,9.0,2.0,0.0,3.0,22.0,6.0,0.591,2023-11-17,107.0,95.0,0.7102272727272727,0.1085383502170767
Anthony Davis,34.78333333333333,16.0,14.0,2.0,3.0,5.0,6.0,19.0,1.0,0.421,2023-11-17,107.0,95.0,0.4115226337448559,0.2358490566037735
Taurean Prince,35.083333333333336,10.0,1.0,3.0,2.0,0.0,0.0,7.0,3.0,0.429,2023-11-17,107.0,95.0,0.6009615384615384,0.0
D'Angelo Russell,28.83333333333333,14.0,3.0,6.0,0.0,0.0,4.0,10.0,1.0,0.5,2023-11-17,107.0,95.0,0.6704980842911877,0.2770083102493075
Rui Hachimura,27.666666666666668,7.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.6,2023-11-17,107.0,95.0,0.7,0.0
Christian Wood,19.9,10.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.556,2023-11-17,107.0,95.0,0.5555555555555556,0.0
Austin Reaves,17.983333333333334,7.0,2.0,4.0,0.0,0.0,3.0,4.0,6.0,0.25,2023-11-17,107.0,95.0,0.5271084337349398,0.3112033195020747
Jaxson Hayes,8.266666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2023-11-17,107.0,95.0,0.0,0.0
Max Christie,1.1833333333333331,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2023-11-17,107.0,95.0,0.0,0.5
Maxwell Lewis,1.1833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-17,107.0,95.0,,
Jalen Hood-Schifino,,,,,,,,,,,2023-11-17,107.0,95.0,,
Toumani Camara,35.86666666666667,10.0,6.0,0.0,2.0,1.0,1.0,8.0,5.0,0.375,2023-11-17,95.0,107.0,0.4901960784313726,0.0892857142857142
Jerami Grant,39.53333333333333,24.0,4.0,3.0,1.0,0.0,1.0,20.0,4.0,0.4,2023-11-17,95.0,107.0,0.551470588235294,0.0439367311072056
Deandre Ayton,37.8,17.0,12.0,2.0,2.0,0.0,4.0,14.0,2.0,0.571,2023-11-17,95.0,107.0,0.5712365591397849,0.2118644067796609
Shaedon Sharpe,38.016666666666666,17.0,9.0,2.0,1.0,1.0,10.0,17.0,2.0,0.412,2023-11-17,95.0,107.0,0.4753914988814318,0.3586800573888092
Skylar Mays,25.516666666666666,15.0,5.0,8.0,2.0,0.0,0.0,14.0,0.0,0.429,2023-11-17,95.0,107.0,0.5357142857142857,0.0
Matisse Thybulle,23.633333333333333,5.0,4.0,1.0,2.0,0.0,2.0,3.0,0.0,0.667,2023-11-17,95.0,107.0,0.8333333333333334,0.4
Jabari Walker,18.166666666666668,7.0,5.0,1.0,0.0,0.0,0.0,6.0,5.0,0.333,2023-11-17,95.0,107.0,0.426829268292683,0.0
Duop Reath,10.2,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2023-11-17,95.0,107.0,0.0,0.0
Kris Murray,5.483333333333333,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2023-11-17,95.0,107.0,0.0,0.0
Justin Minaya,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-17,95.0,107.0,,
Jamaree Bouyea,1.1833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-17,95.0,107.0,,
Moses Brown,,,,,,,,,,,2023-11-17,95.0,107.0,,
Ish Wainright,,,,,,,,,,,2023-11-17,95.0,107.0,,
Dillon Brooks,30.683333333333334,4.0,4.0,1.0,1.0,0.0,0.0,6.0,1.0,0.333,2023-11-17,100.0,106.0,0.3105590062111801,0.0
Jabari Smith Jr.,32.71666666666667,9.0,7.0,0.0,1.0,1.0,0.0,12.0,0.0,0.333,2023-11-17,100.0,106.0,0.375,0.0
Alperen Sengun,34.3,23.0,8.0,4.0,1.0,0.0,6.0,18.0,7.0,0.444,2023-11-17,100.0,106.0,0.5455407969639469,0.2215657311669128
Jalen Green,33.45,20.0,4.0,5.0,0.0,1.0,4.0,16.0,10.0,0.313,2023-11-17,100.0,106.0,0.4901960784313726,0.1639344262295082
Fred VanVleet,40.86666666666667,19.0,8.0,10.0,1.0,1.0,2.0,14.0,0.0,0.5,2023-11-17,100.0,106.0,0.6785714285714286,0.125
Aaron Holiday,17.533333333333335,5.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.667,2023-11-17,100.0,106.0,0.8333333333333334,0.0
Jae'Sean Tate,8.933333333333334,6.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.6,2023-11-17,100.0,106.0,0.6,0.1666666666666666
Tari Eason,19.78333333333333,12.0,6.0,0.0,1.0,2.0,1.0,9.0,2.0,0.667,2023-11-17,100.0,106.0,0.6072874493927125,0.0919117647058823
Jeff Green,14.5,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2023-11-17,100.0,106.0,0.0,0.25
Jock Landale,7.233333333333333,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,2023-11-17,100.0,106.0,0.5,0.3333333333333333
Reggie Bullock Jr.,,,,,,,,,,,2023-11-17,100.0,106.0,,
Nate Hinton,,,,,,,,,,,2023-11-17,100.0,106.0,,
Boban Marjanović,,,,,,,,,,,2023-11-17,100.0,106.0,,
Jermaine Samuels Jr.,,,,,,,,,,,2023-11-17,100.0,106.0,,
Cam Whitmore,,,,,,,,,,,2023-11-17,100.0,106.0,,
Kawhi Leonard,36.833333333333336,26.0,8.0,2.0,5.0,1.0,3.0,16.0,8.0,0.5,2023-11-17,106.0,100.0,0.6659836065573771,0.1332149200710479
Paul George,40.1,23.0,8.0,3.0,2.0,1.0,3.0,22.0,3.0,0.364,2023-11-17,106.0,100.0,0.4931389365351629,0.1139817629179331
Ivica Zubac,34.85,12.0,7.0,2.0,0.0,2.0,1.0,8.0,2.0,0.75,2023-11-17,106.0,100.0,0.6756756756756757,0.1012145748987854
Terance Mann,21.15,1.0,6.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,2023-11-17,106.0,100.0,0.1288659793814433,0.0
James Harden,34.38333333333333,24.0,9.0,7.0,0.0,1.0,3.0,11.0,7.0,0.727,2023-11-17,106.0,100.0,0.8522727272727273,0.1756440281030445
Daniel Theis,10.45,2.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,0.333,2023-11-17,106.0,100.0,0.2577319587628866,0.0
Russell Westbrook,17.383333333333333,8.0,3.0,2.0,0.0,0.0,2.0,9.0,4.0,0.222,2023-11-17,106.0,100.0,0.3717472118959108,0.1567398119122257
Norman Powell,29.9,10.0,3.0,3.0,1.0,1.0,0.0,11.0,2.0,0.273,2023-11-17,106.0,100.0,0.4208754208754208,0.0
P.J. Tucker,14.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-17,106.0,100.0,,
Amir Coffey,,,,,,,,,,,2023-11-17,106.0,100.0,,
Moussa Diabaté,,,,,,,,,,,2023-11-17,106.0,100.0,,
Bones Hyland,,,,,,,,,,,2023-11-17,106.0,100.0,,
OG Anunoby,30.433333333333334,11.0,1.0,4.0,0.0,3.0,4.0,8.0,0.0,0.5,2023-11-21,107.0,126.0,0.6875,0.3333333333333333
Pascal Siakam,30.166666666666668,16.0,2.0,8.0,1.0,0.0,2.0,10.0,8.0,0.5,2023-11-21,107.0,126.0,0.591715976331361,0.1288659793814433
Jakob Poeltl,22.916666666666668,10.0,10.0,1.0,0.0,1.0,4.0,7.0,0.0,0.714,2023-11-21,107.0,126.0,0.7142857142857143,0.3636363636363636
Scottie Barnes,30.0,14.0,8.0,4.0,3.0,0.0,5.0,11.0,4.0,0.455,2023-11-21,107.0,126.0,0.54858934169279,0.2815315315315315
Dennis Schröder,27.266666666666666,24.0,1.0,1.0,0.0,0.0,2.0,13.0,4.0,0.615,2023-11-21,107.0,126.0,0.8130081300813008,0.1193317422434367
Gary Trent Jr.,20.616666666666667,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.167,2023-11-21,107.0,126.0,0.25,0.0
Malachi Flynn,18.85,6.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,0.5,2023-11-21,107.0,126.0,0.6147540983606558,0.1700680272108843
Precious Achiuwa,14.966666666666669,5.0,6.0,4.0,1.0,0.0,3.0,4.0,2.0,0.5,2023-11-21,107.0,126.0,0.5122950819672131,0.3807106598984772
Chris Boucher,17.833333333333332,3.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.25,2023-11-21,107.0,126.0,0.375,0.0
Gradey Dick,11.666666666666666,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.25,2023-11-21,107.0,126.0,0.375,0.0
Jalen McDaniels,6.933333333333334,5.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2023-11-21,107.0,126.0,1.3297872340425532,0.3472222222222222
Otto Porter Jr.,4.516666666666667,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2023-11-21,107.0,126.0,1.25,0.3333333333333333
Garrett Temple,3.8333333333333335,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2023-11-21,107.0,126.0,1.0,0.0
Franz Wagner,31.316666666666663,17.0,4.0,2.0,3.0,0.0,0.0,18.0,1.0,0.444,2023-11-21,126.0,107.0,0.4609544468546637,0.0
Paolo Banchero,31.75,25.0,5.0,3.0,0.0,1.0,3.0,20.0,3.0,0.5,2023-11-21,126.0,107.0,0.5863039399624765,0.1233552631578947
Goga Bitadze,30.966666666666665,5.0,7.0,6.0,2.0,5.0,1.0,6.0,4.0,0.333,2023-11-21,126.0,107.0,0.3221649484536082,0.1141552511415525
Jalen Suggs,20.7,18.0,3.0,4.0,2.0,0.0,2.0,10.0,4.0,0.6,2023-11-21,126.0,107.0,0.7653061224489796,0.1453488372093023
Anthony Black,23.433333333333334,5.0,5.0,1.0,1.0,0.0,0.0,7.0,2.0,0.286,2023-11-21,126.0,107.0,0.3172588832487309,0.0
Joe Ingles,12.85,6.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.667,2023-11-21,126.0,107.0,0.872093023255814,0.2252252252252252
Gary Harris,22.78333333333333,10.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.571,2023-11-21,126.0,107.0,0.7142857142857143,0.0
Jonathan Isaac,12.416666666666666,9.0,3.0,0.0,1.0,2.0,2.0,6.0,2.0,0.667,2023-11-21,126.0,107.0,0.6540697674418605,0.2252252252252252
Moritz Wagner,15.483333333333333,10.0,4.0,2.0,1.0,0.0,1.0,9.0,0.0,0.556,2023-11-21,126.0,107.0,0.5555555555555556,0.1
Cole Anthony,29.08333333333333,15.0,5.0,10.0,0.0,0.0,2.0,10.0,3.0,0.5,2023-11-21,126.0,107.0,0.6625441696113074,0.1501501501501501
Caleb Houstan,3.8333333333333335,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2023-11-21,126.0,107.0,0.0,0.0
Chuma Okeke,3.8333333333333335,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.667,2023-11-21,126.0,107.0,1.0,0.0
Admiral Schofield,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21,126.0,107.0,,
Buddy Hield,30.883333333333333,24.0,2.0,1.0,0.0,0.0,1.0,11.0,0.0,0.818,2023-11-21,157.0,152.0,1.0909090909090908,0.0833333333333333
Aaron Nesmith,24.666666666666668,17.0,1.0,1.0,1.0,1.0,0.0,9.0,5.0,0.667,2023-11-21,157.0,152.0,0.7589285714285715,0.0
Myles Turner,25.433333333333334,11.0,9.0,1.0,0.0,4.0,1.0,7.0,4.0,0.571,2023-11-21,157.0,152.0,0.6278538812785388,0.1024590163934426
Bruce Brown,30.466666666666665,13.0,0.0,3.0,2.0,0.0,2.0,10.0,2.0,0.5,2023-11-21,157.0,152.0,0.5974264705882353,0.15527950310559
Tyrese Haliburton,38.516666666666666,37.0,5.0,16.0,3.0,1.0,6.0,18.0,7.0,0.611,2023-11-21,157.0,152.0,0.8776091081593929,0.2215657311669128
Bennedict Mathurin,20.48333333333333,19.0,2.0,1.0,0.0,0.0,0.0,10.0,4.0,0.7,2023-11-21,157.0,152.0,0.8078231292517007,0.0
Obi Toppin,33.88333333333333,21.0,1.0,6.0,1.0,1.0,2.0,16.0,2.0,0.563,2023-11-21,157.0,152.0,0.6220379146919431,0.1059322033898305
Jalen Smith,5.216666666666667,6.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2023-11-21,157.0,152.0,0.797872340425532,0.0
T.J. McConnell,13.766666666666667,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.2,2023-11-21,157.0,152.0,0.2,0.0
Ben Sheppard,4.55,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,2023-11-21,157.0,152.0,0.5,0.0
Isaiah Jackson,12.133333333333333,2.0,5.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,2023-11-21,157.0,152.0,1.0,0.5
Jordan Nwora,,,,,,,,,,,2023-11-21,157.0,152.0,,
Jarace Walker,,,,,,,,,,,2023-11-21,157.0,152.0,,
De'Andre Hunter,26.9,7.0,4.0,1.0,1.0,0.0,3.0,7.0,0.0,0.429,2023-11-21,152.0,157.0,0.5,0.3
Jalen Johnson,33.18333333333333,17.0,7.0,6.0,2.0,1.0,1.0,12.0,5.0,0.5,2023-11-21,152.0,157.0,0.5985915492957746,0.0657894736842105
Clint Capela,18.78333333333333,14.0,5.0,1.0,0.0,2.0,1.0,9.0,3.0,0.667,2023-11-21,152.0,157.0,0.6782945736434108,0.0883392226148409
Dejounte Murray,34.25,28.0,3.0,5.0,2.0,0.0,5.0,19.0,2.0,0.579,2023-11-21,152.0,157.0,0.7042253521126761,0.2009646302250804
Trae Young,38.81666666666667,38.0,1.0,8.0,3.0,0.0,3.0,17.0,8.0,0.765,2023-11-21,152.0,157.0,0.925925925925926,0.1275510204081632
Bogdan Bogdanović,26.35,26.0,2.0,0.0,0.0,0.0,0.0,15.0,4.0,0.667,2023-11-21,152.0,157.0,0.7756563245823388,0.0
Saddiq Bey,30.85,12.0,10.0,2.0,0.0,0.0,0.0,7.0,5.0,0.571,2023-11-21,152.0,157.0,0.6521739130434783,0.0
Onyeka Okongwu,22.33333333333333,7.0,6.0,4.0,0.0,1.0,1.0,7.0,1.0,0.429,2023-11-21,152.0,157.0,0.4704301075268817,0.1184834123222748
Wesley Matthews,8.533333333333333,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.5,2023-11-21,152.0,157.0,0.75,0.3333333333333333
Bruno Fernando,,,,,,,,,,,2023-11-21,152.0,157.0,,
Trent Forrest,,,,,,,,,,,2023-11-21,152.0,157.0,,
Garrison Mathews,,,,,,,,,,,2023-11-21,152.0,157.0,,
Patty Mills,,,,,,,,,,,2023-11-21,152.0,157.0,,
Dean Wade,30.83333333333333,0.0,8.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,2023-11-21,122.0,119.0,0.0,0.2
Evan Mobley,38.13333333333333,18.0,12.0,3.0,0.0,1.0,4.0,10.0,6.0,0.6,2023-11-21,122.0,119.0,0.7120253164556962,0.2403846153846153
Jarrett Allen,35.21666666666667,26.0,13.0,3.0,0.0,0.0,2.0,20.0,2.0,0.6,2023-11-21,122.0,119.0,0.6226053639846744,0.0874125874125874
Max Strus,44.28333333333333,20.0,5.0,6.0,2.0,1.0,2.0,15.0,2.0,0.467,2023-11-21,122.0,119.0,0.6297229219143576,0.1118568232662192
Darius Garland,43.38333333333333,32.0,5.0,8.0,3.0,0.0,4.0,25.0,11.0,0.4,2023-11-21,122.0,119.0,0.5361930294906166,0.1182033096926713
Georges Niang,25.5,12.0,7.0,0.0,0.0,0.0,1.0,9.0,0.0,0.556,2023-11-21,122.0,119.0,0.6666666666666666,0.1
Craig Porter Jr.,27.15,12.0,3.0,9.0,0.0,1.0,1.0,9.0,2.0,0.556,2023-11-21,122.0,119.0,0.6072874493927125,0.0919117647058823
Sam Merrill,5.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-11-21,122.0,119.0,0.0,0.0
Tristan Thompson,14.783333333333331,2.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2023-11-21,122.0,119.0,0.5319148936170213,0.0
Emoni Bates,,,,,,,,,,,2023-11-21,122.0,119.0,,
Damian Jones,,,,,,,,,,,2023-11-21,122.0,119.0,,
Caris LeVert,,,,,,,,,,,2023-11-21,122.0,119.0,,
Isaiah Mobley,,,,,,,,,,,2023-11-21,122.0,119.0,,
Tobias Harris,42.78333333333333,23.0,2.0,2.0,2.0,0.0,0.0,13.0,6.0,0.538,2023-11-21,119.0,122.0,0.7352941176470588,0.0
Nicolas Batum,27.0,5.0,4.0,2.0,0.0,0.0,2.0,5.0,0.0,0.4,2023-11-21,119.0,122.0,0.5,0.2857142857142857
Joel Embiid,41.03333333333333,32.0,13.0,5.0,2.0,5.0,6.0,21.0,16.0,0.429,2023-11-21,119.0,122.0,0.5706134094151213,0.1762632197414806
De'Anthony Melton,41.21666666666667,13.0,6.0,3.0,2.0,0.0,1.0,14.0,3.0,0.357,2023-11-21,119.0,122.0,0.4242819843342036,0.0612745098039215
Tyrese Maxey,46.81666666666667,30.0,4.0,6.0,1.0,0.0,1.0,28.0,7.0,0.393,2023-11-21,119.0,122.0,0.4826254826254826,0.0311720698254364
Robert Covington,14.366666666666667,3.0,7.0,1.0,2.0,2.0,1.0,3.0,0.0,0.333,2023-11-21,119.0,122.0,0.5,0.25
Danuel House Jr.,12.1,7.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.4,2023-11-21,119.0,122.0,0.5952380952380952,0.1453488372093023
Patrick Beverley,20.75,2.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,0.5,2023-11-21,119.0,122.0,0.5,0.3333333333333333
Paul Reed,9.083333333333334,4.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.5,2023-11-21,119.0,122.0,0.5,0.0
Jaden Springer,6.983333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2023-11-21,119.0,122.0,0.0,0.5
Marcus Morris Sr.,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21,119.0,122.0,,
Mo Bamba,,,,,,,,,,,2023-11-21,119.0,122.0,,
Furkan Korkmaz,,,,,,,,,,,2023-11-21,119.0,122.0,,
KJ Martin,,,,,,,,,,,2023-11-21,119.0,122.0,,
Toumani Camara,38.56666666666667,7.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,0.5,2023-11-21,107.0,120.0,0.607638888888889,0.1479289940828402
Jerami Grant,36.46666666666667,26.0,4.0,6.0,1.0,1.0,1.0,19.0,6.0,0.421,2023-11-21,107.0,120.0,0.6007393715341959,0.0441696113074204
Deandre Ayton,30.766666666666666,18.0,8.0,4.0,1.0,1.0,2.0,14.0,0.0,0.643,2023-11-21,107.0,120.0,0.6428571428571429,0.125
Shaedon Sharpe,32.333333333333336,10.0,3.0,0.0,1.0,0.0,4.0,13.0,4.0,0.231,2023-11-21,107.0,120.0,0.3387533875338753,0.2132196162046908
Malcolm Brogdon,24.9,19.0,1.0,5.0,0.0,0.0,2.0,14.0,4.0,0.429,2023-11-21,107.0,120.0,0.6027918781725888,0.1126126126126126
Jabari Walker,14.133333333333333,8.0,3.0,0.0,0.0,0.0,1.0,6.0,2.0,0.5,2023-11-21,107.0,120.0,0.5813953488372093,0.1269035532994923
Skylar Mays,21.45,6.0,2.0,3.0,0.0,0.0,1.0,5.0,0.0,0.4,2023-11-21,107.0,120.0,0.6,0.1666666666666666
Matisse Thybulle,22.133333333333333,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2023-11-21,107.0,120.0,0.0,0.0
Duop Reath,12.65,10.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,0.667,2023-11-21,107.0,120.0,0.8333333333333334,0.0
Moses Brown,1.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-11-21,107.0,120.0,0.0,0.0
Kris Murray,1.65,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,2023-11-21,107.0,120.0,0.75,0.0
Rayan Rupert,1.65,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2023-11-21,107.0,120.0,0.0,0.0
Jamaree Bouyea,1.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-11-21,107.0,120.0,,1.0
Eric Gordon,36.05,10.0,2.0,4.0,1.0,1.0,2.0,5.0,0.0,0.8,2023-11-21,120.0,107.0,1.0,0.2857142857142857
Kevin Durant,37.23333333333333,31.0,4.0,9.0,0.0,1.0,3.0,21.0,3.0,0.619,2023-11-21,120.0,107.0,0.6944444444444444,0.1184834123222748
Jusuf Nurkić,29.216666666666665,18.0,12.0,0.0,1.0,4.0,3.0,11.0,2.0,0.636,2023-11-21,120.0,107.0,0.7575757575757576,0.2016129032258064
Grayson Allen,35.083333333333336,8.0,6.0,5.0,2.0,0.0,1.0,5.0,0.0,0.8,2023-11-21,120.0,107.0,0.8,0.1666666666666666
Devin Booker,33.43333333333333,28.0,3.0,6.0,1.0,1.0,1.0,20.0,10.0,0.45,2023-11-21,120.0,107.0,0.5737704918032788,0.0393700787401574
Nassir Little,22.183333333333334,13.0,5.0,0.0,1.0,1.0,0.0,6.0,4.0,0.667,2023-11-21,120.0,107.0,0.8376288659793815,0.0
Josh Okogie,13.033333333333331,2.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2023-11-21,120.0,107.0,1.1363636363636365,0.5319148936170213
Drew Eubanks,13.05,7.0,2.0,0.0,0.0,0.0,2.0,4.0,5.0,0.25,2023-11-21,120.0,107.0,0.564516129032258,0.2439024390243902
Keita Bates-Diop,10.083333333333334,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2023-11-21,120.0,107.0,0.2659574468085106,0.0
Jordan Goodwin,4.9,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.333,2023-11-21,120.0,107.0,0.3333333333333333,0.0
Chimezie Metu,5.733333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-11-21,120.0,107.0,,
Udoka Azubuike,,,,,,,,,,,2023-11-21,120.0,107.0,,
Bol Bol,,,,,,,,,,,2023-11-21,120.0,107.0,,
Saben Lee,,,,,,,,,,,2023-11-21,120.0,107.0,,
Ochai Agbaji,17.233333333333334,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2023-11-21,99.0,131.0,0.0,0.1666666666666666
Lauri Markkanen,22.55,10.0,8.0,0.0,1.0,0.0,0.0,10.0,0.0,0.4,2023-11-21,99.0,131.0,0.5,0.0
John Collins,24.98333333333333,15.0,4.0,1.0,1.0,1.0,1.0,12.0,2.0,0.5,2023-11-21,99.0,131.0,0.5822981366459627,0.0720461095100864
Jordan Clarkson,24.2,7.0,0.0,2.0,1.0,0.0,2.0,9.0,1.0,0.333,2023-11-21,99.0,131.0,0.3707627118644068,0.1748251748251748
Keyonte George,21.33333333333333,9.0,3.0,2.0,1.0,0.0,2.0,11.0,2.0,0.273,2023-11-21,99.0,131.0,0.3787878787878788,0.1440922190201729
Kelly Olynyk,24.366666666666667,4.0,5.0,5.0,0.0,0.0,2.0,6.0,4.0,0.167,2023-11-21,99.0,131.0,0.2577319587628866,0.2049180327868852
Talen Horton-Tucker,23.25,6.0,3.0,7.0,2.0,1.0,1.0,10.0,4.0,0.1,2023-11-21,99.0,131.0,0.2551020408163265,0.0783699059561128
Collin Sexton,21.65,14.0,3.0,4.0,0.0,0.0,1.0,11.0,0.0,0.545,2023-11-21,99.0,131.0,0.6363636363636364,0.0833333333333333
Simone Fontecchio,27.133333333333333,11.0,4.0,0.0,0.0,1.0,1.0,6.0,0.0,0.667,2023-11-21,99.0,131.0,0.9166666666666666,0.1428571428571428
Omer Yurtseven,16.75,18.0,6.0,1.0,0.0,0.0,0.0,11.0,3.0,0.727,2023-11-21,99.0,131.0,0.7305194805194805,0.0
Luka Samanic,8.816666666666666,0.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2023-11-21,99.0,131.0,0.0,0.25
Kris Dunn,7.733333333333333,5.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.5,2023-11-21,99.0,131.0,0.625,0.3333333333333333
Cam Reddish,5.133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-21,131.0,99.0,,
LeBron James,24.016666666666666,17.0,7.0,9.0,0.0,0.0,2.0,10.0,2.0,0.6,2023-11-21,131.0,99.0,0.7812499999999999,0.15527950310559
